country_id,product,product_code,flow,unit,year,value
Turkmenistan,sawnwood,16,EXPORTS,1000 m3,2008,0.0
Turkmenistan,wood fuel,21,EXPORTS,1000 m3,2008,0.0
Ukraine,pulpwood,11,EXPORTS,1000 m.t.,2008,0.3
Ukraine,roundwood,14,EXPORTS,1000 m3,2008,13076.13
Ukraine,sawnwood,16,EXPORTS,1000 m3,2008,3929.29
Ukraine,wood fuel,21,EXPORTS,1000 m3,2008,814.24
United Kingdom,pulpwood,11,EXPORTS,1000 m.t.,2008,3.71
United Kingdom,roundwood,14,EXPORTS,1000 m3,2008,3732.49
United Kingdom,sawnwood,16,EXPORTS,1000 m3,2008,526.5
United Kingdom,wood fuel,21,EXPORTS,1000 m3,2008,106.0
United States,pulpwood,11,EXPORTS,1000 m.t.,2008,7076.9
United States,roundwood,14,EXPORTS,1000 m3,2008,49528.61
United States,sawnwood,16,EXPORTS,1000 m3,2008,9924.05
United States,wood fuel,21,EXPORTS,1000 m3,2008,219.98
Uzbekistan,pulpwood,11,EXPORTS,1000 m.t.,2008,0.0
Uzbekistan,roundwood,14,EXPORTS,1000 m3,2008,16.48
Uzbekistan,sawnwood,16,EXPORTS,1000 m3,2008,0.09
Uzbekistan,wood fuel,21,EXPORTS,1000 m3,2008,0.0
Albania,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Albania,roundwood,14,EXPORTS,1000 m3,2009,58.589999999999996
Albania,sawnwood,16,EXPORTS,1000 m3,2009,65.48
Albania,wood fuel,21,EXPORTS,1000 m3,2009,56.3
Armenia,pulpwood,11,EXPORTS,1000 m.t.,2009,0.03
Armenia,roundwood,14,EXPORTS,1000 m3,2009,2.76
Armenia,sawnwood,16,EXPORTS,1000 m3,2009,1.0
Armenia,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Austria,pulpwood,11,EXPORTS,1000 m.t.,2009,300.17
Austria,roundwood,14,EXPORTS,1000 m3,2009,3710.06
Austria,sawnwood,16,EXPORTS,1000 m3,2009,16863.71
Austria,wood fuel,21,EXPORTS,1000 m3,2009,76.62
Azerbaijan,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Azerbaijan,roundwood,14,EXPORTS,1000 m3,2009,0.05
Azerbaijan,sawnwood,16,EXPORTS,1000 m3,2009,1.4
Azerbaijan,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Belarus,pulpwood,11,EXPORTS,1000 m.t.,2009,0.1
Belarus,roundwood,14,EXPORTS,1000 m3,2009,7309.679999999999
Belarus,sawnwood,16,EXPORTS,1000 m3,2009,1863.1200000000001
Belarus,wood fuel,21,EXPORTS,1000 m3,2009,4.38
Belgium,pulpwood,11,EXPORTS,1000 m.t.,2009,996.63
Belgium,roundwood,14,EXPORTS,1000 m3,2009,3289.85
Belgium,sawnwood,16,EXPORTS,1000 m3,2009,3487.67
Belgium,wood fuel,21,EXPORTS,1000 m3,2009,18.2
Bosnia and Herzegovina,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Bosnia and Herzegovina,roundwood,14,EXPORTS,1000 m3,2009,1062.12
Bosnia and Herzegovina,sawnwood,16,EXPORTS,1000 m3,2009,1548.02
Bosnia and Herzegovina,wood fuel,21,EXPORTS,1000 m3,2009,463.81
Bulgaria,pulpwood,11,EXPORTS,1000 m.t.,2009,8.65
Bulgaria,roundwood,14,EXPORTS,1000 m3,2009,1088.0
Bulgaria,sawnwood,16,EXPORTS,1000 m3,2009,464.32
Bulgaria,wood fuel,21,EXPORTS,1000 m3,2009,73.13
Canada,pulpwood,11,EXPORTS,1000 m.t.,2009,8275.0
Canada,roundwood,14,EXPORTS,1000 m3,2009,13519.99
Canada,sawnwood,16,EXPORTS,1000 m3,2009,71527.03
Canada,wood fuel,21,EXPORTS,1000 m3,2009,69.06
Croatia,pulpwood,11,EXPORTS,1000 m.t.,2009,46.0
Croatia,roundwood,14,EXPORTS,1000 m3,2009,2350.0
Croatia,sawnwood,16,EXPORTS,1000 m3,2009,1316.0
Croatia,wood fuel,21,EXPORTS,1000 m3,2009,312.0
Cyprus,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Cyprus,roundwood,14,EXPORTS,1000 m3,2009,0.0
Cyprus,sawnwood,16,EXPORTS,1000 m3,2009,0.0
Cyprus,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Czechia,pulpwood,11,EXPORTS,1000 m.t.,2009,416.1
Czechia,roundwood,14,EXPORTS,1000 m3,2009,14559.73
Czechia,sawnwood,16,EXPORTS,1000 m3,2009,5219.29
Czechia,wood fuel,21,EXPORTS,1000 m3,2009,133.6
Denmark,pulpwood,11,EXPORTS,1000 m.t.,2009,12.65
Denmark,roundwood,14,EXPORTS,1000 m3,2009,5414.56
Denmark,sawnwood,16,EXPORTS,1000 m3,2009,1079.27
Denmark,wood fuel,21,EXPORTS,1000 m3,2009,53.28
Estonia,pulpwood,11,EXPORTS,1000 m.t.,2009,133.93
Estonia,roundwood,14,EXPORTS,1000 m3,2009,5584.08
Estonia,sawnwood,16,EXPORTS,1000 m3,2009,1756.25
Estonia,wood fuel,21,EXPORTS,1000 m3,2009,194.79
Finland,pulpwood,11,EXPORTS,1000 m.t.,2009,1457.53
Finland,roundwood,14,EXPORTS,1000 m3,2009,2674.32
Finland,sawnwood,16,EXPORTS,1000 m3,2009,15317.6
Finland,wood fuel,21,EXPORTS,1000 m3,2009,5.76
France,pulpwood,11,EXPORTS,1000 m.t.,2009,417.38
France,roundwood,14,EXPORTS,1000 m3,2009,24461.14
France,sawnwood,16,EXPORTS,1000 m3,2009,2579.73
France,wood fuel,21,EXPORTS,1000 m3,2009,589.97
Georgia,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Georgia,roundwood,14,EXPORTS,1000 m3,2009,3.76
Georgia,sawnwood,16,EXPORTS,1000 m3,2009,102.56
Georgia,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Germany,pulpwood,11,EXPORTS,1000 m.t.,2009,1049.13
Germany,roundwood,14,EXPORTS,1000 m3,2009,18808.65
Germany,sawnwood,16,EXPORTS,1000 m3,2009,18524.899999999998
Germany,wood fuel,21,EXPORTS,1000 m3,2009,153.16
Greece,pulpwood,11,EXPORTS,1000 m.t.,2009,1.12
Greece,roundwood,14,EXPORTS,1000 m3,2009,62.55
Greece,sawnwood,16,EXPORTS,1000 m3,2009,41.36
Greece,wood fuel,21,EXPORTS,1000 m3,2009,2.82
Hungary,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Hungary,roundwood,14,EXPORTS,1000 m3,2009,3560.88
Hungary,sawnwood,16,EXPORTS,1000 m3,2009,477.53000000000003
Hungary,wood fuel,21,EXPORTS,1000 m3,2009,227.75
Iceland,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Iceland,roundwood,14,EXPORTS,1000 m3,2009,0.04
Iceland,sawnwood,16,EXPORTS,1000 m3,2009,0.51
Iceland,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Ireland,pulpwood,11,EXPORTS,1000 m.t.,2009,0.02
Ireland,roundwood,14,EXPORTS,1000 m3,2009,1127.09
Ireland,sawnwood,16,EXPORTS,1000 m3,2009,1127.34
Ireland,wood fuel,21,EXPORTS,1000 m3,2009,4.71
Israel,pulpwood,11,EXPORTS,1000 m.t.,2009,0.08
Israel,roundwood,14,EXPORTS,1000 m3,2009,9.2
Israel,sawnwood,16,EXPORTS,1000 m3,2009,1.91
Israel,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Italy,pulpwood,11,EXPORTS,1000 m.t.,2009,28.11
Italy,roundwood,14,EXPORTS,1000 m3,2009,135.07
Italy,sawnwood,16,EXPORTS,1000 m3,2009,541.84
Italy,wood fuel,21,EXPORTS,1000 m3,2009,0.53
Kazakhstan,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Kazakhstan,roundwood,14,EXPORTS,1000 m3,2009,0.0
Kazakhstan,sawnwood,16,EXPORTS,1000 m3,2009,0.0
Kazakhstan,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Kyrgyzstan,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Kyrgyzstan,roundwood,14,EXPORTS,1000 m3,2009,0.45
Kyrgyzstan,sawnwood,16,EXPORTS,1000 m3,2009,3.74
Kyrgyzstan,wood fuel,21,EXPORTS,1000 m3,2009,0.15
Latvia,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Latvia,roundwood,14,EXPORTS,1000 m3,2009,13481.04
Latvia,sawnwood,16,EXPORTS,1000 m3,2009,4514.55
Latvia,wood fuel,21,EXPORTS,1000 m3,2009,1046.3
Liechtenstein,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Liechtenstein,roundwood,14,EXPORTS,1000 m3,2009,29.0
Liechtenstein,sawnwood,16,EXPORTS,1000 m3,2009,0.0
Liechtenstein,wood fuel,21,EXPORTS,1000 m3,2009,1.0
Lithuania,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Lithuania,roundwood,14,EXPORTS,1000 m3,2009,3459.17
Lithuania,sawnwood,16,EXPORTS,1000 m3,2009,1282.15
Lithuania,wood fuel,21,EXPORTS,1000 m3,2009,103.12
Luxembourg,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Luxembourg,roundwood,14,EXPORTS,1000 m3,2009,1222.49
Luxembourg,sawnwood,16,EXPORTS,1000 m3,2009,190.77
Luxembourg,wood fuel,21,EXPORTS,1000 m3,2009,0.03
Malta,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Malta,roundwood,14,EXPORTS,1000 m3,2009,0.0
Malta,sawnwood,16,EXPORTS,1000 m3,2009,0.0
Malta,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Montenegro,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Montenegro,roundwood,14,EXPORTS,1000 m3,2009,122.24
Montenegro,sawnwood,16,EXPORTS,1000 m3,2009,103.35
Montenegro,wood fuel,21,EXPORTS,1000 m3,2009,6.62
Netherlands,pulpwood,11,EXPORTS,1000 m.t.,2009,1528.93
Netherlands,roundwood,14,EXPORTS,1000 m3,2009,1969.55
Netherlands,sawnwood,16,EXPORTS,1000 m3,2009,836.38
Netherlands,wood fuel,21,EXPORTS,1000 m3,2009,52.2
North Macedonia,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
North Macedonia,roundwood,14,EXPORTS,1000 m3,2009,5.7299999999999995
North Macedonia,sawnwood,16,EXPORTS,1000 m3,2009,36.71
North Macedonia,wood fuel,21,EXPORTS,1000 m3,2009,0.02
Norway,pulpwood,11,EXPORTS,1000 m.t.,2009,535.83
Norway,roundwood,14,EXPORTS,1000 m3,2009,3826.81
Norway,sawnwood,16,EXPORTS,1000 m3,2009,1393.52
Norway,wood fuel,21,EXPORTS,1000 m3,2009,4.82
Poland,pulpwood,11,EXPORTS,1000 m.t.,2009,22.0
Poland,roundwood,14,EXPORTS,1000 m3,2009,4968.85
Poland,sawnwood,16,EXPORTS,1000 m3,2009,1140.71
Poland,wood fuel,21,EXPORTS,1000 m3,2009,118.29
Portugal,pulpwood,11,EXPORTS,1000 m.t.,2009,1149.27
Portugal,roundwood,14,EXPORTS,1000 m3,2009,3025.16
Portugal,sawnwood,16,EXPORTS,1000 m3,2009,609.69
Portugal,wood fuel,21,EXPORTS,1000 m3,2009,14.4
Republic of Moldova,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Republic of Moldova,roundwood,14,EXPORTS,1000 m3,2009,11.25
Republic of Moldova,sawnwood,16,EXPORTS,1000 m3,2009,9.4
Republic of Moldova,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Romania,pulpwood,11,EXPORTS,1000 m.t.,2009,8.69
Romania,roundwood,14,EXPORTS,1000 m3,2009,857.5799999999999
Romania,sawnwood,16,EXPORTS,1000 m3,2009,6720.78
Romania,wood fuel,21,EXPORTS,1000 m3,2009,57.41
Russian Federation,pulpwood,11,EXPORTS,1000 m.t.,2009,1715.06
Russian Federation,roundwood,14,EXPORTS,1000 m3,2009,88075.35
Russian Federation,sawnwood,16,EXPORTS,1000 m3,2009,32802.0
Russian Federation,wood fuel,21,EXPORTS,1000 m3,2009,589.35
Serbia,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Serbia,roundwood,14,EXPORTS,1000 m3,2009,73.54
Serbia,sawnwood,16,EXPORTS,1000 m3,2009,290.0
Serbia,wood fuel,21,EXPORTS,1000 m3,2009,16.5
Slovakia,pulpwood,11,EXPORTS,1000 m.t.,2009,137.08
Slovakia,roundwood,14,EXPORTS,1000 m3,2009,12777.33
Slovakia,sawnwood,16,EXPORTS,1000 m3,2009,1124.91
Slovakia,wood fuel,21,EXPORTS,1000 m3,2009,147.4
Slovenia,pulpwood,11,EXPORTS,1000 m.t.,2009,0.05
Slovenia,roundwood,14,EXPORTS,1000 m3,2009,2774.29
Slovenia,sawnwood,16,EXPORTS,1000 m3,2009,3204.11
Slovenia,wood fuel,21,EXPORTS,1000 m3,2009,260.08
Spain,pulpwood,11,EXPORTS,1000 m.t.,2009,873.59
Spain,roundwood,14,EXPORTS,1000 m3,2009,3525.08
Spain,sawnwood,16,EXPORTS,1000 m3,2009,347.63
Spain,wood fuel,21,EXPORTS,1000 m3,2009,60.93
Sweden,pulpwood,11,EXPORTS,1000 m.t.,2009,3332.0
Sweden,roundwood,14,EXPORTS,1000 m3,2009,5916.1900000000005
Sweden,sawnwood,16,EXPORTS,1000 m3,2009,36813.09
Sweden,wood fuel,21,EXPORTS,1000 m3,2009,31.65
Switzerland,pulpwood,11,EXPORTS,1000 m.t.,2009,23.8
Switzerland,roundwood,14,EXPORTS,1000 m3,2009,2504.2799999999997
Switzerland,sawnwood,16,EXPORTS,1000 m3,2009,960.4
Switzerland,wood fuel,21,EXPORTS,1000 m3,2009,25.19
Tajikistan,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Tajikistan,roundwood,14,EXPORTS,1000 m3,2009,0.0
Tajikistan,sawnwood,16,EXPORTS,1000 m3,2009,0.0
Tajikistan,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Turkey,pulpwood,11,EXPORTS,1000 m.t.,2009,1.03
Turkey,roundwood,14,EXPORTS,1000 m3,2009,58.15
Turkey,sawnwood,16,EXPORTS,1000 m3,2009,91.1
Turkey,wood fuel,21,EXPORTS,1000 m3,2009,0.01
Turkmenistan,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Turkmenistan,roundwood,14,EXPORTS,1000 m3,2009,0.0
Turkmenistan,sawnwood,16,EXPORTS,1000 m3,2009,0.0
Turkmenistan,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Ukraine,pulpwood,11,EXPORTS,1000 m.t.,2009,0.3
Ukraine,roundwood,14,EXPORTS,1000 m3,2009,13076.13
Ukraine,sawnwood,16,EXPORTS,1000 m3,2009,3719.29
Ukraine,wood fuel,21,EXPORTS,1000 m3,2009,814.24
United Kingdom,pulpwood,11,EXPORTS,1000 m.t.,2009,15.69
United Kingdom,roundwood,14,EXPORTS,1000 m3,2009,1785.62
United Kingdom,sawnwood,16,EXPORTS,1000 m3,2009,464.92
United Kingdom,wood fuel,21,EXPORTS,1000 m3,2009,65.14
United States,pulpwood,11,EXPORTS,1000 m.t.,2009,7043.37
United States,roundwood,14,EXPORTS,1000 m3,2009,46877.340000000004
United States,sawnwood,16,EXPORTS,1000 m3,2009,9676.81
United States,wood fuel,21,EXPORTS,1000 m3,2009,231.04
Uzbekistan,pulpwood,11,EXPORTS,1000 m.t.,2009,0.0
Uzbekistan,roundwood,14,EXPORTS,1000 m3,2009,16.48
Uzbekistan,sawnwood,16,EXPORTS,1000 m3,2009,0.09
Uzbekistan,wood fuel,21,EXPORTS,1000 m3,2009,0.0
Albania,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Albania,roundwood,14,EXPORTS,1000 m3,2010,58.589999999999996
Albania,sawnwood,16,EXPORTS,1000 m3,2010,64.86
Albania,wood fuel,21,EXPORTS,1000 m3,2010,56.3
Armenia,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Armenia,roundwood,14,EXPORTS,1000 m3,2010,0.04
Armenia,sawnwood,16,EXPORTS,1000 m3,2010,18.44
Armenia,wood fuel,21,EXPORTS,1000 m3,2010,0.0
Austria,pulpwood,11,EXPORTS,1000 m.t.,2010,353.23
Austria,roundwood,14,EXPORTS,1000 m3,2010,4614.14
Austria,sawnwood,16,EXPORTS,1000 m3,2010,17513.579999999998
Austria,wood fuel,21,EXPORTS,1000 m3,2010,75.75
Azerbaijan,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Azerbaijan,roundwood,14,EXPORTS,1000 m3,2010,0.05
Azerbaijan,sawnwood,16,EXPORTS,1000 m3,2010,1.74
Azerbaijan,wood fuel,21,EXPORTS,1000 m3,2010,0.0
Belarus,pulpwood,11,EXPORTS,1000 m.t.,2010,0.11
Belarus,roundwood,14,EXPORTS,1000 m3,2010,10278.720000000001
Belarus,sawnwood,16,EXPORTS,1000 m3,2010,2125.0
Belarus,wood fuel,21,EXPORTS,1000 m3,2010,4.62
Belgium,pulpwood,11,EXPORTS,1000 m.t.,2010,1112.54
Belgium,roundwood,14,EXPORTS,1000 m3,2010,4056.05
Belgium,sawnwood,16,EXPORTS,1000 m3,2010,3860.71
Belgium,wood fuel,21,EXPORTS,1000 m3,2010,17.47
Bosnia and Herzegovina,pulpwood,11,EXPORTS,1000 m.t.,2010,0.07
Bosnia and Herzegovina,roundwood,14,EXPORTS,1000 m3,2010,1469.33
Bosnia and Herzegovina,sawnwood,16,EXPORTS,1000 m3,2010,1644.81
Bosnia and Herzegovina,wood fuel,21,EXPORTS,1000 m3,2010,488.69
Bulgaria,pulpwood,11,EXPORTS,1000 m.t.,2010,95.6
Bulgaria,roundwood,14,EXPORTS,1000 m3,2010,2328.82
Bulgaria,sawnwood,16,EXPORTS,1000 m3,2010,551.0600000000001
Bulgaria,wood fuel,21,EXPORTS,1000 m3,2010,194.39
Canada,pulpwood,11,EXPORTS,1000 m.t.,2010,9305.0
Canada,roundwood,14,EXPORTS,1000 m3,2010,19928.72
Canada,sawnwood,16,EXPORTS,1000 m3,2010,84179.81
Canada,wood fuel,21,EXPORTS,1000 m3,2010,50.06
Croatia,pulpwood,11,EXPORTS,1000 m.t.,2010,43.0
Croatia,roundwood,14,EXPORTS,1000 m3,2010,2954.87
Croatia,sawnwood,16,EXPORTS,1000 m3,2010,1621.0
Croatia,wood fuel,21,EXPORTS,1000 m3,2010,247.0
Cyprus,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Cyprus,roundwood,14,EXPORTS,1000 m3,2010,0.0
Cyprus,sawnwood,16,EXPORTS,1000 m3,2010,0.0
Cyprus,wood fuel,21,EXPORTS,1000 m3,2010,0.0
Czechia,pulpwood,11,EXPORTS,1000 m.t.,2010,386.0
Czechia,roundwood,14,EXPORTS,1000 m3,2010,11110.1
Czechia,sawnwood,16,EXPORTS,1000 m3,2010,5089.42
Czechia,wood fuel,21,EXPORTS,1000 m3,2010,96.0
Denmark,pulpwood,11,EXPORTS,1000 m.t.,2010,16.75
Denmark,roundwood,14,EXPORTS,1000 m3,2010,4186.54
Denmark,sawnwood,16,EXPORTS,1000 m3,2010,935.23
Denmark,wood fuel,21,EXPORTS,1000 m3,2010,77.26
Estonia,pulpwood,11,EXPORTS,1000 m.t.,2010,132.83
Estonia,roundwood,14,EXPORTS,1000 m3,2010,10272.38
Estonia,sawnwood,16,EXPORTS,1000 m3,2010,2068.39
Estonia,wood fuel,21,EXPORTS,1000 m3,2010,202.65
Finland,pulpwood,11,EXPORTS,1000 m.t.,2010,2158.73
Finland,roundwood,14,EXPORTS,1000 m3,2010,2484.9900000000002
Finland,sawnwood,16,EXPORTS,1000 m3,2010,16775.649999999998
Finland,wood fuel,21,EXPORTS,1000 m3,2010,18.81
France,pulpwood,11,EXPORTS,1000 m.t.,2010,581.92
France,roundwood,14,EXPORTS,1000 m3,2010,31155.19
France,sawnwood,16,EXPORTS,1000 m3,2010,2565.33
France,wood fuel,21,EXPORTS,1000 m3,2010,813.77
Georgia,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Georgia,roundwood,14,EXPORTS,1000 m3,2010,3.76
Georgia,sawnwood,16,EXPORTS,1000 m3,2010,102.56
Georgia,wood fuel,21,EXPORTS,1000 m3,2010,0.0
Germany,pulpwood,11,EXPORTS,1000 m.t.,2010,957.49
Germany,roundwood,14,EXPORTS,1000 m3,2010,18266.42
Germany,sawnwood,16,EXPORTS,1000 m3,2010,19479.71
Germany,wood fuel,21,EXPORTS,1000 m3,2010,133.07
Greece,pulpwood,11,EXPORTS,1000 m.t.,2010,1.44
Greece,roundwood,14,EXPORTS,1000 m3,2010,39.22
Greece,sawnwood,16,EXPORTS,1000 m3,2010,43.8
Greece,wood fuel,21,EXPORTS,1000 m3,2010,3.62
Hungary,pulpwood,11,EXPORTS,1000 m.t.,2010,0.03
Hungary,roundwood,14,EXPORTS,1000 m3,2010,4334.25
Hungary,sawnwood,16,EXPORTS,1000 m3,2010,578.0799999999999
Hungary,wood fuel,21,EXPORTS,1000 m3,2010,246.04
Iceland,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Iceland,roundwood,14,EXPORTS,1000 m3,2010,0.04
Iceland,sawnwood,16,EXPORTS,1000 m3,2010,0.88
Iceland,wood fuel,21,EXPORTS,1000 m3,2010,0.0
Ireland,pulpwood,11,EXPORTS,1000 m.t.,2010,0.57
Ireland,roundwood,14,EXPORTS,1000 m3,2010,1399.76
Ireland,sawnwood,16,EXPORTS,1000 m3,2010,1241.23
Ireland,wood fuel,21,EXPORTS,1000 m3,2010,0.04
Israel,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Israel,roundwood,14,EXPORTS,1000 m3,2010,2.36
Israel,sawnwood,16,EXPORTS,1000 m3,2010,0.47000000000000003
Israel,wood fuel,21,EXPORTS,1000 m3,2010,0.0
Italy,pulpwood,11,EXPORTS,1000 m.t.,2010,28.28
Italy,roundwood,14,EXPORTS,1000 m3,2010,214.68
Italy,sawnwood,16,EXPORTS,1000 m3,2010,680.98
Italy,wood fuel,21,EXPORTS,1000 m3,2010,1.0
Kazakhstan,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Kazakhstan,roundwood,14,EXPORTS,1000 m3,2010,0.4
Kazakhstan,sawnwood,16,EXPORTS,1000 m3,2010,1.75
Kazakhstan,wood fuel,21,EXPORTS,1000 m3,2010,0.0
Kyrgyzstan,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Kyrgyzstan,roundwood,14,EXPORTS,1000 m3,2010,0.45
Kyrgyzstan,sawnwood,16,EXPORTS,1000 m3,2010,3.74
Kyrgyzstan,wood fuel,21,EXPORTS,1000 m3,2010,0.15
Latvia,pulpwood,11,EXPORTS,1000 m.t.,2010,0.03
Latvia,roundwood,14,EXPORTS,1000 m3,2010,20384.53
Latvia,sawnwood,16,EXPORTS,1000 m3,2010,5548.86
Latvia,wood fuel,21,EXPORTS,1000 m3,2010,1329.09
Liechtenstein,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Liechtenstein,roundwood,14,EXPORTS,1000 m3,2010,21.0
Liechtenstein,sawnwood,16,EXPORTS,1000 m3,2010,0.0
Liechtenstein,wood fuel,21,EXPORTS,1000 m3,2010,1.0
Lithuania,pulpwood,11,EXPORTS,1000 m.t.,2010,14.65
Lithuania,roundwood,14,EXPORTS,1000 m3,2010,6093.93
Lithuania,sawnwood,16,EXPORTS,1000 m3,2010,1527.43
Lithuania,wood fuel,21,EXPORTS,1000 m3,2010,112.46
Luxembourg,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Luxembourg,roundwood,14,EXPORTS,1000 m3,2010,668.48
Luxembourg,sawnwood,16,EXPORTS,1000 m3,2010,183.94
Luxembourg,wood fuel,21,EXPORTS,1000 m3,2010,12.4
Malta,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Malta,roundwood,14,EXPORTS,1000 m3,2010,0.0
Malta,sawnwood,16,EXPORTS,1000 m3,2010,0.05
Malta,wood fuel,21,EXPORTS,1000 m3,2010,0.0
Montenegro,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Montenegro,roundwood,14,EXPORTS,1000 m3,2010,122.24
Montenegro,sawnwood,16,EXPORTS,1000 m3,2010,103.35
Montenegro,wood fuel,21,EXPORTS,1000 m3,2010,6.62
Netherlands,pulpwood,11,EXPORTS,1000 m.t.,2010,1899.06
Netherlands,roundwood,14,EXPORTS,1000 m3,2010,2306.59
Netherlands,sawnwood,16,EXPORTS,1000 m3,2010,880.48
Netherlands,wood fuel,21,EXPORTS,1000 m3,2010,31.8
North Macedonia,pulpwood,11,EXPORTS,1000 m.t.,2010,0.03
North Macedonia,roundwood,14,EXPORTS,1000 m3,2010,7.83
North Macedonia,sawnwood,16,EXPORTS,1000 m3,2010,16.19
North Macedonia,wood fuel,21,EXPORTS,1000 m3,2010,0.05
Norway,pulpwood,11,EXPORTS,1000 m.t.,2010,578.21
Norway,roundwood,14,EXPORTS,1000 m3,2010,3826.61
Norway,sawnwood,16,EXPORTS,1000 m3,2010,1445.62
Norway,wood fuel,21,EXPORTS,1000 m3,2010,19.06
Poland,pulpwood,11,EXPORTS,1000 m.t.,2010,30.23
Poland,roundwood,14,EXPORTS,1000 m3,2010,7453.82
Poland,sawnwood,16,EXPORTS,1000 m3,2010,1327.11
Poland,wood fuel,21,EXPORTS,1000 m3,2010,149.01
Portugal,pulpwood,11,EXPORTS,1000 m.t.,2010,830.92
Portugal,roundwood,14,EXPORTS,1000 m3,2010,4609.98
Portugal,sawnwood,16,EXPORTS,1000 m3,2010,741.55
Portugal,wood fuel,21,EXPORTS,1000 m3,2010,2.09
Republic of Moldova,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Republic of Moldova,roundwood,14,EXPORTS,1000 m3,2010,11.25
Republic of Moldova,sawnwood,16,EXPORTS,1000 m3,2010,9.4
Republic of Moldova,wood fuel,21,EXPORTS,1000 m3,2010,0.0
Romania,pulpwood,11,EXPORTS,1000 m.t.,2010,1.28
Romania,roundwood,14,EXPORTS,1000 m3,2010,1523.42
Romania,sawnwood,16,EXPORTS,1000 m3,2010,7994.04
Romania,wood fuel,21,EXPORTS,1000 m3,2010,108.21
Russian Federation,pulpwood,11,EXPORTS,1000 m.t.,2010,1869.53
Russian Federation,roundwood,14,EXPORTS,1000 m3,2010,84809.29999999999
Russian Federation,sawnwood,16,EXPORTS,1000 m3,2010,35781.97
Russian Federation,wood fuel,21,EXPORTS,1000 m3,2010,193.32
Serbia,pulpwood,11,EXPORTS,1000 m.t.,2010,0.0
Serbia,roundwood,14,EXPORTS,1000 m3,2010,166.7
Serbia,sawnwood,16,EXPORTS,1000 m3,2010,332.0
Serbia,wood fuel,21,EXPORTS,1000 m3,2010,9.6
Slovakia,pulpwood,11,EXPORTS,1000 m.t.,2010,161.63
Slovakia,roundwood,14,EXPORTS,1000 m3,2010,12342.23
Slovakia,sawnwood,16,EXPORTS,1000 m3,2010,1536.67
Slovakia,wood fuel,21,EXPORTS,1000 m3,2010,129.79
Slovenia,pulpwood,11,EXPORTS,1000 m.t.,2010,0.02
Slovenia,roundwood,14,EXPORTS,1000 m3,2010,3027.63
Slovenia,sawnwood,16,EXPORTS,1000 m3,2010,3248.31
Slovenia,wood fuel,21,EXPORTS,1000 m3,2010,278.39
Spain,pulpwood,11,EXPORTS,1000 m.t.,2010,896.55
Spain,roundwood,14,EXPORTS,1000 m3,2010,5624.08
Spain,sawnwood,16,EXPORTS,1000 m3,2010,426.09000000000003
Spain,wood fuel,21,EXPORTS,1000 m3,2010,59.22
